Date,Nifty,Sensex
02-08-2017,1.43E-03,0.001314262
03-08-2017,0.002932747,0.003205954
04-08-2017,-0.002281776,-0.001177568
07-08-2017,0.00038846,0.000695688
08-08-2017,0.003418285,0.003505836
09-08-2017,0.003079248,0.002944898
10-08-2017,0.003865646,0.00365533
11-08-2017,0.004867534,0.004398568
14-08-2017,-0.003711741,-0.003263533
16-08-2017,-0.004549983,-0.004422126
17-08-2017,-0.000300475,-0.000335732
18-08-2017,0.002936879,0.003714426
21-08-2017,0.003681996,0.00367769
22-08-2017,-0.000498373,-0.000458243
23-08-2017,-0.003849736,-0.003815966
24-08-2017,-0.000200516,-0.000385724
28-08-2017,-0.002449384,-0.002122016
29-08-2017,0.005145351,0.004985906
30-08-2017,-0.003899319,-0.003556096
31-08-2017,-0.001469413,-0.001151642
01-09-2017,-0.002467056,-0.002208109
04-09-2017,0.002688246,0.002594801
05-09-2017,-0.001720561,-0.001467439
06-09-2017,0.001573818,0.002019592
07-09-2017,-0.000599597,-1.06E-05
08-09-2017,-0.000214254,-0.000339756
11-09-2017,-0.00310354,-0.002659486
12-09-2017,-0.003759756,-0.003750207
13-09-2017,0.000592053,-0.000374595
14-09-2017,-0.000314427,-0.000748492
15-09-2017,5.17E-05,-0.000413059
18-09-2017,-0.002905536,-0.002029286
19-09-2017,0.000237464,0.000286599
20-09-2017,0.000273993,2.49E-05
21-09-2017,0.000825164,0.00040861
22-09-2017,0.006810889,0.006047157
25-09-2017,0.004019612,0.004043162
26-09-2017,4.84E-05,0.000369134
27-09-2017,0.006013737,0.006088983
28-09-2017,-0.001478473,-0.001706375
29-09-2017,-0.000872695,-1.72E-05
03-10-2017,-3.13E-03,-0.00295604
04-10-2017,-0.002433447,-0.002397082
05-10-2017,0.001149137,0.001093979
06-10-2017,-0.003978285,-0.003043747
09-10-2017,-0.000393658,-0.000445748
10-10-2017,-0.001224362,-0.001055852
11-10-2017,0.001396136,0.001231804
12-10-2017,-0.004827178,-0.004724924
13-10-2017,-0.003045497,-0.003366972
16-10-2017,-0.002699672,-0.002682547
17-10-2017,-0.000152791,0.000325907
18-10-2017,0.001002612,0.00033055
19-10-2017,0.002743497,0.00259865
23-10-2017,-0.001636237,-0.001562739
24-10-2017,-0.000973261,-0.001342221
25-10-2017,-3.71E-03,-0.005757527
26-10-2017,-0.002038999,-0.001373033
27-10-2017,0.000872084,-0.000132179
30-10-2017,-0.001704707,-0.001424561
31-10-2017,0.00118965,0.000692867
01-11-2017,-0.00439821,-0.005032962
02-11-2017,0.000695228,0.000349771
03-11-2017,-0.001194106,-0.001450775
06-11-2017,2.91E-05,-0.000587891
07-11-2017,0.004244447,0.004665565
08-11-2017,0.001976621,0.001982027
09-11-2017,-0.000244411,-0.000419726
10-11-2017,-0.000538903,-0.000830285
13-11-2017,0.004092143,0.003678702
14-11-2017,0.00163194,0.001207131
15-11-2017,0.002932432,0.002398523
16-11-2017,-0.004130921,-0.004567742
17-11-2017,-0.002917434,-0.0030846
20-11-2017,-0.00063934,-0.000222673
21-11-2017,-0.001185456,-0.001539305
22-11-2017,-0.00064716,-0.001077965
23-11-2017,-0.000270764,-0.000343169
24-11-2017,-0.001715112,-0.001177104
27-11-2017,-0.00041154,-0.000582464
28-11-2017,0.001225321,0.001365252
29-11-2017,0.000374978,0.000204545
30-11-2017,0.005685102,0.005899933
01-12-2017,0.004471394,0.004165244
04-12-2017,-0.000255221,-0.000486232
05-12-2017,0.000407567,0.000889855
06-12-2017,0.003194378,0.002726119
07-12-2017,-0.005268981,-0.004664976
08-12-2017,-0.004206445,-0.003950562
11-12-2017,-0.00238792,-0.002675721
12-12-2017,0.003468055,0.002967218
13-12-2017,0.002006424,0.002292662
14-12-2017,-0.00251294,-0.002537135
15-12-2017,-0.003424103,-0.002815939
18-12-2017,-0.002326359,-0.001796508
19-12-2017,-0.003101231,-0.003027523
20-12-2017,0.000789347,0.000762555
21-12-2017,0.000162201,0.000271379
22-12-2017,-0.002186695,-0.002361096
26-12-2017,-0.001590559,-0.000898745
27-12-2017,0.001683694,0.001263451
28-12-2017,0.000532288,0.000817573
29-12-2017,-0.002182991,-0.002670824
01-01-2018,0.003941897,0.003123728
02-01-2018,-0.000276664,6.29E-06
03-01-2018,-4.16E-05,0.000242568
04-01-2018,-0.002554193,-0.002259312
05-01-2018,-0.002228832,-0.002348722
08-01-2018,-0.00265509,-0.002522348
09-01-2018,-0.000547449,-0.001141353
10-01-2018,0.000196022,0.000127622
11-01-2018,-0.000775402,-0.00088728
12-01-2018,-0.00122354,-0.001117543
15-01-2018,-2.44E-03,-0.003141329
16-01-2018,0.001664912,0.000904092
17-01-2018,-0.003561037,-0.00386431
18-01-2018,-0.001143751,-0.002203764
19-01-2018,-0.003108446,-0.003084116
22-01-2018,-0.002840886,-0.003488889
23-01-2018,-0.0046286,-0.004129023
24-01-2018,-9.01E-05,-0.00026021
25-01-2018,0.000640985,0.001337549
29-01-2018,-0.002376883,-0.002795611
30-01-2018,0.00316225,0.002996961
31-01-2018,0.000863579,0.000828914
01-02-2018,0.000425536,0.000705297
02-02-2018,0.01022292,0.010279492
05-02-2018,0.003812514,0.003851234
06-02-2018,6.91E-03,0.007069737
07-02-2018,0.000892403,0.001440427
08-02-2018,-0.004131837,-0.004190434
09-02-2018,0.005034385,0.005172068
12-02-2018,-0.003508349,-0.003747586
14-02-2018,0.001603787,0.001833702
15-02-2018,-0.001840653,-0.001795716
16-02-2018,0.00385531,0.003645748
19-02-2018,0.003081461,0.003025351
20-02-2018,0.000753882,0.000914823
21-02-2018,-0.001550317,-0.001816559
22-02-2018,0.000616535,0.000325539
23-02-2018,-0.004508651,-0.004123683
26-02-2018,-0.003773424,-0.003844779
27-02-2018,0.001162946,0.001254548
28-02-2018,0.00253597,0.002057709
01-03-2018,0.001430293,0.001745303
05-03-2018,0.004151628,0.003845745
06-03-2018,0.004619458,0.005563844
07-03-2018,4.05E-03,0.003719295
08-03-2018,-0.00376662,-0.004167082
09-03-2018,0.000670447,0.00057894
12-03-2018,-0.008184179,-0.007892125
13-03-2018,-0.00022706,0.000783816
14-03-2018,0.000664851,0.000269972
15-03-2018,0.002122232,0.001932165
16-03-2018,0.006972424,0.006619491
19-03-2018,0.004319563,0.003323037
20-03-2018,-0.001293094,-0.000970313
21-03-2018,-0.001323469,-0.001831143
22-03-2018,0.001735466,0.001705993
23-03-2018,0.005039849,0.005424944
26-03-2018,-0.005722007,-0.006215543
27-03-2018,-0.002287476,-0.0014159
28-03-2018,0.00301472,0.002701387
02-04-2018,-0.004192233,-0.003760094
03-04-2018,-0.001409662,-0.001502752
04-04-2018,0.004971118,0.004599569
05-04-2018,-0.008355525,-0.007533077
06-04-2018,-0.000271214,-0.000389822
09-04-2018,-0.002002573,-0.00208169
10-04-2018,-0.00095713,-0.00117718
11-04-2018,-6.22E-04,-0.000770862
12-04-2018,-0.001726712,-0.002051302
13-04-2018,-0.000910517,-1.16E-03
16-04-2018,-0.001974168,-0.001430107
17-04-2018,-0.000838627,-0.001133204
18-04-2018,0.000927324,0.000801016
19-04-2018,-0.001610216,-0.001207782
20-04-2018,5.14E-05,0.000147745
23-04-2018,-0.000848105,-0.00044384
24-04-2018,-0.001214851,-0.002085978
25-04-2018,0.001795819,0.00144983
26-04-2018,-0.001936956,-0.002664573
27-04-2018,-0.003036595,-0.003192252
30-04-2018,-0.001906861,-0.002361407
02-05-2018,0.000862218,-0.000198325
03-05-2018,0.001558759,0.000905672
04-05-2018,0.002504074,0.002329193
07-05-2018,-0.003959494,-0.003626309
08-05-2018,-9.32E-05,-0.000100889
09-05-2018,-9.67E-04,-0.001268731
10-05-2018,0.001018024,0.000899539
11-05-2018,-0.003630063,-0.003552811
14-05-2018,-4.02E-06,-0.000255595
15-05-2018,0.000190934,0.000156003
16-05-2018,0.002449382,0.001911021
17-05-2018,0.002367728,0.002940089
18-05-2018,0.003522688,0.00373286
21-05-2018,0.003278859,0.002903084
22-05-2018,-0.00082513,-4.40E-04
23-05-2018,0.004405733,0.003856398
24-05-2018,-0.003462895,-0.004005143
25-05-2018,-0.003755039,-0.003267273
28-05-2018,-0.003406041,-0.002981752
29-05-2018,0.002254789,0.002678814
30-05-2018,0.000774663,0.000536283
31-05-2018,-0.004955167,-0.005148505
01-06-2018,0.001619056,0.001171094
04-06-2018,0.002757538,0.002663309
05-06-2018,0.001446855,0.001350185
06-06-2018,-0.003735178,-0.003416638
07-06-2018,-0.003388862,-0.003494443
08-06-2018,2.82E-05,0.000237767
11-06-2018,-0.000777735,-0.000487399
12-06-2018,-0.002244784,-0.002551128
13-06-2018,-0.000554387,-0.000567129
14-06-2018,0.001950492,0.001696539
15-06-2018,-0.000387588,-0.000272204
18-06-2018,0.00071721,0.000901658
19-06-2018,0.003610005,0.00320681
20-06-2018,-0.002490642,-0.003195448
21-06-2018,0.001249601,0.001406538
22-06-2018,-0.00325275,-0.003141233
25-06-2018,0.002390363,0.002676207
26-06-2018,-0.000270279,-0.000241015
27-06-2018,0.003960027,0.003352775
28-06-2018,0.003362349,0.002218868
29-06-2018,-0.005104753,-0.004756378
02-07-2018,0.002316611,0.001954602
03-07-2018,-0.001732528,-0.001404021
04-07-2018,-0.002831952,-0.00326285
05-07-2018,0.000813307,0.000864077
06-07-2018,-0.000924186,-0.00101586
09-07-2018,-0.003223251,-0.00335899
10-07-2018,-0.003759235,-0.00366937
11-07-2018,-4.17E-05,-0.000315184
12-07-2018,-0.002960998,-0.003369669
13-07-2018,0.000169445,8.06E-05
16-07-2018,0.003245986,0.002596999
17-07-2018,-0.002818138,-0.002339376
18-07-2018,0.001090255,0.001745917
19-07-2018,0.000924513,0.000265266
20-07-2018,-0.002099583,-0.00173056
23-07-2018,-0.002930695,-0.002636443
24-07-2018,-0.001937016,-0.001257821
25-07-2018,8.97E-05,-0.000390541
26-07-2018,-0.001374986,-0.00148692
27-07-2018,-0.004297385,-0.004116279
30-07-2018,-0.001583594,-0.001828733
31-07-2018,-0.001415343,-0.001297432
01-08-2018,0.000394071,0.000982259
02-08-2018,0.003902561,0.004145574
03-08-2018,-0.004461041,-0.004545174
06-08-2018,-0.00100422,-0.001566734
07-08-2018,-8.96E-05,3.01E-04
08-08-2018,-0.002302734,-0.002549441
09-08-2018,-0.000784435,-0.00156539
10-08-2018,0.00156269,0.001775553
13-08-2018,0.002811409,0.002580327
14-08-2018,-0.003024144,-0.002382684
16-08-2018,0.001905025,0.002167464
17-08-2018,-0.003256872,-0.003266151
20-08-2018,-0.003055967,-0.003770229
21-08-2018,-0.000719359,-7.94E-05
23-08-2018,-0.000444542,-0.000578247
24-08-2018,0.000962812,0.00096353
27-08-2018,-0.005038078,-0.004992986
28-08-2018,-0.001725655,-0.002267114
29-08-2018,0.001727512,0.001943765
30-08-2018,0.000561251,0.000368359
31-08-2018,-0.000137592,0.000505754
03-09-2018,0.003664749,0.00375338
04-09-2018,0.002332896,0.001756025
05-09-2018,0.001637299,0.001591886
06-09-2018,-0.002262639,-0.002556988
07-09-2018,-0.001960582,-0.00166628
10-09-2018,0.005695821,0.005322895
11-09-2018,0.005756126,0.005869138
12-09-2018,-0.003158882,-0.003524153
14-09-2018,-0.00551484,-0.004270074
17-09-2018,0.005215098,0.005797822
18-09-2018,0.003789641,0.003420261
19-09-2018,0.001718796,0.001977945
21-09-2018,0.003541922,0.003283758
24-09-2018,0.006902345,0.006371803
25-09-2018,-0.003943885,-0.004131708
26-09-2018,0.000535966,0.001302867
27-09-2018,0.003006179,0.002599823
28-09-2018,0.001867382,0.00116165
01-10-2018,-0.003082215,-0.00356973
03-10-2018,0.00596042,0.006595371
04-10-2018,0.010484701,0.009846412
05-10-2018,0.011744858,0.009894148
08-10-2018,-0.001328241,-0.001228617
09-10-2018,0.001977023,0.002209055
10-10-2018,-0.006654341,-0.005803478
11-10-2018,0.009462841,0.009597281
12-10-2018,-0.009977374,-9.26E-03
15-10-2018,-0.00165564,-0.001641367
16-10-2018,-2.97E-03,-0.003688583
17-10-2018,0.005437577,0.004755165
19-10-2018,0.006256145,0.005832357
22-10-2018,0.002464323,0.002299958
23-10-2018,0.00419346,0.003668886
24-10-2018,-0.003323598,-0.002389352
25-10-2018,0.004261956,0.004410313
26-10-2018,0.00408981,0.004415318
29-10-2018,-9.46E-03,-9.25E-03
30-10-2018,0.002227837,0.00225294
31-10-2018,-0.007941365,-0.007002944
01-11-2018,0.000257226,0.000127122
02-11-2018,-0.007159757,-0.007250707
05-11-2018,0.001195099,0.000753966
06-11-2018,-0.000247532,-5.09E-04
07-11-2018,-0.002811935,-0.003039659
09-11-2018,0.000541238,0.000976352
12-11-2018,0.004246626,0.00428963
13-11-2018,-0.004135835,-0.00411592
14-11-2018,0.000254516,3.09E-05
15-11-2018,-0.001655784,-0.001462608
16-11-2018,-0.002671159,-0.002414988
19-11-2018,-0.003288775,-0.003874239
20-11-2018,0.004347117,0.00366178
21-11-2018,0.002294449,0.003376209
22-11-2018,3.01E-03,0.002707727
26-11-2018,-0.004181754,-0.004607072
27-11-2018,-0.00232285,-0.001949533
28-11-2018,-0.00175426,-0.002485292
29-11-2018,-0.005224661,-0.005479066
30-11-2018,-0.000721312,-0.00028675
03-12-2018,-0.000279411,-0.000559991
04-12-2018,0.000568991,0.001280407
05-12-2018,0.003473989,0.003013956
06-12-2018,0.007382598,0.006981895
07-12-2018,-0.003775017,-0.004418763
10-12-2018,0.008416684,0.008774732
11-12-2018,-0.002506155,-0.002357507
12-12-2018,-7.69E-03,-7.70E-03
13-12-2018,-0.002176606,-0.001823818
14-12-2018,-0.000559031,-0.000402202
17-12-2018,-0.003319215,-0.003693326
18-12-2018,-0.000810926,-0.000921133
19-12-2018,-0.002326725,-0.001636848
20-12-2018,0.000618185,0.000627296
21-12-2018,0.007911507,0.008299378
24-12-2018,0.003670259,0.003316676
26-12-2018,-0.002693877,-0.002195778
27-12-2018,-0.002017053,-0.001912529
28-12-2018,-0.003215123,-0.003255713
31-12-2018,-0.000105962,0.000101011
01-01-2019,-0.001896943,-0.002236724
02-01-2019,0.004706674,0.004370907
03-01-2019,0.004866067,0.004595807
04-01-2019,-0.00223646,-0.002212559
07-01-2019,-0.001795831,-0.001882495
08-01-2019,-0.001221922,-0.001581286
09-01-2019,-0.002125625,-0.002791041
10-01-2019,0.001344352,0.001278033
11-01-2019,0.001070842,0.0011642
14-01-2019,0.002313414,0.001888907
15-01-2019,-0.005993023,-0.005593586
16-01-2019,-0.000139599,-3.54E-05
17-01-2019,-0.000593791,-0.000630753
18-01-2019,-6.97E-05,-0.000149578
21-01-2019,-0.002180533,-0.002289758
22-01-2019,0.001551861,0.001597689
23-01-2019,0.00364339,0.004024578
24-01-2019,-0.000733129,-0.001040694
25-01-2019,0.002780815,0.002039282
28-01-2019,0.00482057,0.004469352
29-01-2019,0.000381036,0.000782653
30-01-2019,1.63E-05,1.53E-05
31-01-2019,-0.007243548,-0.008044912
01-02-2019,-0.002506867,-0.002540822
04-02-2019,-0.000740889,-0.001347255
05-02-2019,-0.000878664,-0.000404276
06-02-2019,-0.00505835,-0.004230378
07-02-2019,-0.00027276,4.86E-05
08-02-2019,0.00496387,0.005016701
11-02-2019,0.00218019,0.001803472
12-02-2019,0.002295426,0.002890293
13-02-2019,0.001516263,0.001437989
14-02-2019,0.001919474,0.001907121
15-02-2019,0.000875853,0.000815092
18-02-2019,0.003392601,0.003782319
19-02-2019,0.001496349,0.001787786
20-02-2019,-0.0053362,-0.004930604
21-02-2019,-0.002195154,-0.001722401
22-02-2019,-7.24E-05,0.000325192
25-02-2019,-0.003545035,-0.004119767
26-02-2019,0.001791947,0.002883833
27-02-2019,0.001149854,0.000825097
28-02-2019,0.000569029,0.000459752
01-03-2019,-0.002847711,-0.002371226
05-03-2019,-0.004927143,-0.004537033
06-03-2019,-0.002583258,-0.002300597
07-03-2019,-0.00020427,-0.001057535
08-03-2019,0.000896361,0.000638926
11-03-2019,-0.00518927,-0.004508424
12-03-2019,-0.005147211,-0.005607787
13-03-2019,-1.55E-03,-0.002497863
14-03-2019,-5.93E-05,-3.13E-05
15-03-2019,-0.003189023,-0.003088247
18-03-2019,-0.001341456,-0.00080732
19-03-2019,-0.002651715,-0.003049107
20-03-2019,0.000427636,-0.000263462
22-03-2019,0.002424939,0.002520516
25-03-2019,0.00390867,0.004066672
26-03-2019,-0.004906368,-0.004848877
27-03-2019,0.001447126,0.001143427
28-03-2019,-0.004715665,-0.004676556
29-03-2019,-0.002018506,-0.00143069
01-04-2019,-0.001687357,-0.002228581
02-04-2019,-0.001636336,-0.002059556
03-04-2019,0.002575227,0.002000905
04-04-2019,0.001717227,0.002154627
05-04-2019,-0.002537006,-0.00198826
08-04-2019,0.002293678,0.001810805
09-04-2019,-0.002516986,-0.002670335
10-04-2019,0.003273622,0.003964804
11-04-2019,-0.000464626,-0.000243724
12-04-2019,-0.00174726,-0.001797258
15-04-2019,-0.001745831,-0.00155137
16-04-2019,-0.003581296,-0.004108474
18-04-2019,0.001267465,0.001499342
22-04-2019,0.005891194,0.005528594
23-04-2019,0.00069351,0.00090335
24-04-2019,-0.005598803,-0.005481099
25-04-2019,0.003135311,0.003615943
26-04-2019,-0.004189568,-0.003756591
30-04-2019,0.000240219,0.000397933
02-05-2019,0.000865892,0.000558031
03-05-2019,0.000463257,0.00020248
06-05-2019,0.004247868,0.004064156
07-05-2019,0.003773939,0.003657436
08-05-2019,0.005261223,0.005566801
09-05-2019,0.002209687,0.002653913
10-05-2019,0.000880871,0.001110544
13-05-2019,0.005061995,0.004336002
14-05-2019,-0.002867448,-0.002658094
15-05-2019,0.002524766,0.002376468
16-05-2019,-0.003879091,-0.003247824
17-05-2019,-0.005750628,-0.006195775
20-05-2019,-0.015743343,-0.015982545
21-05-2019,0.00439698,0.004246027
22-05-2019,-0.00106689,-0.001561971
23-05-2019,0.003001746,0.003330951
24-05-2019,-0.006913406,-0.006919565
27-05-2019,-0.002947217,-0.002728909
28-05-2019,-0.000145654,-0.000726512
29-05-2019,0.002469969,0.002714549
30-05-2019,-0.003093907,-0.003612152
31-05-2019,0.000840616,0.001285968
03-06-2019,-0.005995952,-0.006010143
04-06-2019,0.002410131,0.001989892
06-06-2019,0.006474848,0.006042331
07-06-2019,-0.000985269,-0.000945789
10-06-2019,-0.001900116,-0.001844596
11-06-2019,-0.001559864,-0.001807662
12-06-2019,0.002161307,0.002110254
13-06-2019,-0.000286245,0.000168805
14-06-2019,0.003320709,0.00317293
17-06-2019,0.005587849,0.005442041
18-06-2019,-0.000719374,-0.000952577
19-06-2019,1.86E-06,-0.000737909
20-06-2019,-0.005180608,-5.39E-03
21-06-2019,0.003969471,0.004488044
24-06-2019,0.000906644,0.000793312
25-06-2019,-0.003578461,-0.003449479
26-06-2019,-0.001877219,-0.001727134
27-06-2019,0.000219997,6.22E-05
28-06-2019,0.001937111,0.002108982
01-07-2019,-0.002818262,-0.003205664
02-07-2019,-0.001632997,-0.001420064
03-07-2019,-0.000235128,-0.000248291
04-07-2019,-0.001091947,-0.000749463
05-07-2019,0.004957591,0.004316325
08-07-2019,0.00938695,0.008802549
09-07-2019,0.00010146,-0.00011495
10-07-2019,0.002147478,0.001953006
11-07-2019,-0.00316101,-0.002986636
12-07-2019,0.00114133,0.000972972
15-07-2019,-0.001345626,-0.001795518
16-07-2019,-0.002773777,-0.002608522
17-07-2019,-0.000926243,-0.000937917
18-07-2019,3.38E-03,0.003538064
19-07-2019,0.006704331,0.006303005
22-07-2019,0.002787146,0.003479009
23-07-2019,0.000580279,0.000552939
24-07-2019,0.002296147,0.001547372
25-07-2019,0.000738496,0.000191327
26-07-2019,-0.001239111,-0.000594365
29-07-2019,0.003675587,0.002257649
30-07-2019,0.004047668,0.003344756
31-07-2019,-0.001275301,-0.000973008
01-08-2019,0.00542433,0.005395855
02-08-2019,-0.000685707,-0.001170436
05-08-2019,0.00535426,0.004922971
06-08-2019,-0.003410918,-0.003265741
07-08-2019,0.003694874,0.003376281
08-08-2019,-0.007022136,-0.007473645
09-08-2019,-0.003028409,-0.002951573
13-08-2019,0.007245143,0.007268507
14-08-2019,-0.004096654,-0.004132717
16-08-2019,-0.000723916,-0.000451385
19-08-2019,-0.000239728,-0.000606072
20-08-2019,0.001452182,0.000865678
21-08-2019,0.003892416,0.003125087
22-08-2019,0.007112066,0.006939098
23-08-2019,-0.003543522,-0.002709138
26-08-2019,-0.009068304,-9.28E-03
27-08-2019,-0.001861556,-0.001701103
28-08-2019,0.00232328,0.002191109
29-08-2019,0.003862281,0.004463109
30-08-2019,-0.002962968,-0.003080397
03-09-2019,0.008970356,0.009049694
04-09-2019,-0.001876239,-0.001917976
05-09-2019,-0.000130133,0.000950878
06-09-2019,-0.003917706,-0.003979841
09-09-2019,-0.002249708,-0.001917931
11-09-2019,-0.001286799,-0.001463324
12-09-2019,0.002086811,0.001944939
13-09-2019,-0.003665951,-0.00327326
16-09-2019,0.002848178,0.003050577
17-09-2019,0.007399929,7.58E-03
18-09-2019,-0.000924404,-0.000984469
19-09-2019,0.005476765,0.005623638
20-09-2019,-0.022507177,-0.022522017
23-09-2019,-0.012379742,-0.01211535
24-09-2019,0.000449495,-7.90E-05
25-09-2019,0.005582365,0.005630598
26-09-2019,-0.004944783,-0.004435948
27-09-2019,0.002212529,0.001866057
30-09-2019,0.001433993,0.001740097
01-10-2019,0.00435737,0.00408407
03-10-2019,0.001758334,0.002256837
04-10-2019,0.005378358,0.004969499
07-10-2019,0.001883147,0.001632303
09-10-2019,-0.007234635,-0.007411129
10-10-2019,0.003033622,0.003398049
11-10-2019,-0.002716806,-0.002818989
14-10-2019,-0.001384607,-0.000994295
15-10-2019,-0.003324538,-0.003301581
16-10-2019,-0.001354545,-0.001046519
17-10-2019,-0.004610466,-0.005068007
18-10-2019,-0.002820808,-0.0027307
22-10-2019,0.002745847,0.003712896
23-10-2019,-0.000589859,-0.001057479
24-10-2019,0.000805404,0.000427624
25-10-2019,-4.87E-05,-0.000419062
27-10-2019,-0.001618476,-0.002131206
29-10-2019,-0.005924481,-0.006388495
30-10-2019,-0.002104309,-0.002392429
31-10-2019,-0.001221145,-0.000836081
01-11-2019,-0.000480559,-0.000389217
04-11-2019,-0.00184784,-0.001478072
05-11-2019,0.000877381,0.000579382
06-11-2019,-0.001776585,-0.002384057
07-11-2019,-0.001666318,-0.001969662
08-11-2019,0.003772835,0.0035411
11-11-2019,-0.00019325,-0.000231175
13-11-2019,0.002669338,0.002472309
14-11-2019,-0.001159338,-0.001841051
15-11-2019,-0.00085333,-0.000756216
18-11-2019,0.000399961,0.000780903
19-11-2019,-0.002027049,-0.001995349
20-11-2019,-0.002140709,-0.001948086
21-11-2019,0.001112577,0.000817723
22-11-2019,0.001963919,0.002315539
25-11-2019,-0.005770003,-0.005664123
26-11-2019,0.001298663,0.000722101
27-11-2019,-0.002266978,-0.002115283
28-11-2019,-0.001806888,-0.00115839
29-11-2019,0.003412342,0.003566236
02-12-2019,0.000282872,-8.90E-05
03-12-2019,0.001950882,0.001350895
04-12-2019,-0.001770612,-0.001862778
05-12-2019,0.000895244,0.000752289
06-12-2019,0.003515751,0.003576405
09-12-2019,-0.000582481,-0.00045376
10-12-2019,0.00294589,0.002663533
11-12-2019,-0.001949737,-0.001859793
12-12-2019,-0.002242222,-0.001813873
13-12-2019,-0.00414829,-0.004556355
16-12-2019,0.001178357,0.000752438
17-12-2019,-0.003982728,-0.004364045
18-12-2019,-0.002017729,-0.002162291
19-12-2019,-0.001350001,-0.001203758
20-12-2019,-0.000428426,-7.94E-05
23-12-2019,0.000320394,0.000405293
24-12-2019,0.001710403,0.001895967
26-12-2019,0.00314021,0.003127459
27-12-2019,-0.0042499,-0.004318683
30-12-2019,-0.000356275,0.000179082
31-12-2019,0.003108175,0.003191312
