HDFC Index,IDFC,LIC,Nippon,Tata,Sensex
-0.000474815,0.001740834,0.004611075,-0.000468923,-0.000471102,-0.002810548
0.000881759,0.001584252,-0.007949783,0.000870615,0.000883278,0.00028401
0.001997318,-0.002623997,-0.003269242,0.002004979,0.002007976,-0.001458157
-0.000225217,-0.001651104,0.002314214,-0.000353693,-0.000200206,0.009888805
0.00662621,0.005214076,-0.000487475,0.006595016,0.006623389,0.00330531
0.002292788,0.005822832,0.011995493,0.002270126,0.002328527,0.001435218
0.004546161,-0.003495333,-0.00124664,0.004557465,0.004626633,-0.000498316
-0.007862211,-0.004230268,0.005451694,-0.007949039,-0.007933877,0.001082856
-0.003254532,0.005735657,-0.002024346,-0.003265078,-0.003257322,0.002012877
0.002268373,0.00339099,0.001796337,0.002279311,0.002300296,-0.000265
-0.000496271,0.001913782,-0.008011657,-0.000489759,-0.00048514,0.006710165
0.011812216,0.003257779,-0.011649335,0.011867075,0.012009999,0.002317281
-0.001047879,0.006429274,-0.003950816,-0.001258131,-0.001243903,0.004907905
0.005299153,-0.004148099,0.002546471,0.005391399,0.005468454,-0.008016916
-0.002004446,0.001267919,0.00643108,-0.002012501,-0.002041266,-0.003337325
0.001757772,0.002638447,-0.005371149,0.001765764,0.00181997,0.002311562
-0.007858242,0.001080807,-0.001879396,-0.007990146,-0.008058711,-0.00050622
-0.011566728,-0.003508604,0.003878669,-0.011611898,-0.011699562,0.012044339
-0.003916824,0.006485949,-0.002553785,-0.003967424,-0.003939857,-0.001272993
0.002473416,0.009696515,0.003096099,0.002500808,0.00252578,0.005431788
0.00629438,0.009879084,-0.0084731,0.006354732,0.006384586,-0.002062462
-0.005338054,-0.001233294,-0.006209535,-0.005323185,-0.005348108,0.001799495
-0.001753383,0.002213522,-0.001709676,-0.001844198,-0.001857484,-0.007515274
0.003167132,-0.005843925,0.00396931,0.003782702,0.003847472,-0.011799103
-0.002518241,0.009505071,-0.002098538,-0.00253149,-0.002525964,-0.004046871
0.003120808,-0.009252046,-0.004009563,0.003045941,0.003087238,0.002526713
-0.008608603,-0.001603223,-0.000441079,-0.008337757,-0.008419986,0.0064302
-0.006215737,-0.003676567,-0.000128706,-0.006154329,-0.006179194,-0.00524645
-0.001762244,0.004711607,-0.00304137,-0.001719284,-0.001702684,-0.001897177
0.003940802,0.005813369,0.004555223,0.003972106,0.0040115,0.003827173
-0.002143928,0.002297997,0.006224653,-0.002133847,-0.002088137,-0.00257031
-0.003979619,0.003562322,0.001193395,-0.003970194,-0.003995003,0.003259668
-0.000460204,-0.002302497,0.003413654,-0.000449564,-0.000440745,-0.008513163
-0.000194634,0.003930585,0.005341505,-0.000143937,-0.000142394,-0.006189107
-0.003126707,0.004358136,8.07E-05,-0.003020367,-0.003039258,-0.001650829
0.004496109,-0.009329474,0.000654188,0.004488141,0.004546934,0.003990653
0.00625105,0.002247952,0.003449848,0.006191878,0.006247406,-0.002127831
0.001158003,-0.007003925,-0.000350768,0.001182274,0.001197144,-0.003894218
0.003304623,0.000130779,0.010203324,0.003292613,0.003411153,-0.000462347
0.005265423,-0.007187663,0.001599279,0.005242583,0.005364577,-0.000199753
8.81E-05,0.000712172,-0.002819014,6.36E-05,7.83E-05,-0.003070034
0.000627569,-0.000896251,-0.003510347,0.000645116,0.000667534,0.004546968
0.003408826,-0.002034099,-0.006687367,0.003409542,0.003446145,0.006225053
-0.000432602,0.004254303,-0.003057281,-0.000412209,-0.000284508,0.001242287
0.010075629,-0.004082078,0.017469436,0.010049488,0.01031491,0.003420152
1.57E-03,3.79E-05,6.83E-03,1.55E-03,0.001678405,0.005463434
-0.002793146,-0.001445253,0.00147495,-0.002737258,-2.77E-03,0.0000593
-0.00359542,-0.00239768,0.008117795,-0.003439209,-3.52E-03,6.40E-04
-0.006657271,-0.003840324,-0.009682962,-0.00641884,-0.0066123,0.003457336
-0.003082275,0.003634531,-0.004837913,-0.002958762,-0.003074033,-0.000413158
0.017486093,0.003354506,-0.000815739,0.016797144,0.017521327,0.010291513
0.006879624,0.002689861,0.013971791,0.006575594,0.006850399,0.001583058
0.001416442,-0.004558167,-0.000675069,0.001337715,0.001492999,-0.002886323
0.008154495,-0.00193743,-0.009616886,0.007639668,0.008225815,-0.003628471
-0.009652973,-0.002468311,-0.005146536,-0.009034827,-0.009665234,-0.006435674
-0.004764291,-0.005436047,-0.006093731,-0.004353126,-0.004810467,-0.003099912
-0.000852732,-0.000278167,0.015035837,-0.000823792,-0.000829769,0.017605136
0.01371941,-0.000547481,-0.007778289,0.013776994,0.01347436,0.006840929
-0.000660641,0.001272732,-0.009635523,-0.000653749,-0.00068889,0.001460895
-0.009198149,0.002994945,-0.006702253,-0.009394271,-0.009862697,0.008172225
-0.005174463,0.006927192,-0.01595997,-0.005008902,-0.005022827,-0.009761675
-0.006168856,-0.004384642,2.87E-05,-0.005967041,-0.00605591,-0.004869778
0.014981742,0.008722176,0.004709974,0.014535145,0.015094882,-0.000906363
-0.007799264,-0.002342547,0.001102081,-0.007581333,-0.007848684,0.01403254
-0.009624663,-0.007637097,-0.000313838,-0.009375224,-0.00953641,-0.000677932
-0.006691757,-0.00180512,-0.001327232,-0.006524032,-0.006663167,-0.009662765
-0.015957922,-0.000400278,-0.003440673,-0.015579554,-0.015969135,-0.005130776
9.78E-06,-0.003665166,-0.014656863,-4.40E-06,2.23E-05,-0.006169829
0.004675868,-0.000913115,0.008216162,0.00459187,0.004728552,0.015245305
0.001076427,-0.001621229,0.007887723,0.001058713,0.001080699,-0.007856932
-0.000378902,0.000625264,-0.000393026,-0.000440703,-0.000295249,-0.009536114
-0.001287203,0.008188615,0.001425115,-0.001323866,-0.001284297,-0.00659235
-0.003501521,0.00310163,-0.000795641,-0.003534173,-0.003518831,-0.016083734
-0.014630812,-0.002182418,0.003646016,-0.014503212,-0.014640141,-0.00000782
0.008119751,-0.001872404,0.00775928,0.007957504,0.008079737,0.004707057
0.007818661,-0.003363903,-0.003048629,0.008057464,0.008133452,0.001079729
-0.000408596,9.96E-05,-0.008410888,-0.000458931,-0.000446828,-0.000213653
0.001409498,-0.002223066,-0.000282534,0.001581825,0.001456792,-0.001352089
-0.000798786,0.004340386,0.000536395,-0.000866741,-0.000793997,-0.003453957
0.003599516,0.004566493,-0.001904945,0.003682288,0.003630119,-0.014641853
0.007641432,-0.002196474,-0.005699236,0.007781515,0.007733316,0.008130424
-0.003028678,-0.001869612,-0.000478375,-0.003069008,-0.00304409,0.007844935
-0.008354433,-0.001569557,-0.005405592,-0.008500808,-0.008401802,-0.000419886
-0.000307688,-0.00277323,-0.001607195,-0.000291402,-0.000290266,0.001396899
0.000455797,0.001270908,0.001283938,0.000499034,0.000525129,-0.000821826
-0.001922258,0.001155479,0.002563573,-0.001917924,-0.00191107,0.00365185
-0.005669505,0.001878643,-0.009733818,-0.005703471,-0.005714104,0.00771837
-0.000494088,-0.005554468,-0.000137455,-0.000499032,-0.000489594,-0.003067781
-5.44E-03,-3.61E-05,6.47E-04,-5.43E-03,-0.005614472,-0.008481849
-0.00166079,-0.000672732,0.002023025,-0.001641575,-1.61E-03,-0.000302778
0.001255261,-0.00014697,0.000896983,0.00128623,1.28E-03,4.55E-04
0.002556213,-0.002273557,0.000812203,0.002614081,0.002611254,-0.001927819
-0.009755757,0.001588004,0.002430127,-0.009850049,-0.009792343,-0.005735211
-0.000216398,0.004000595,-0.007442133,-0.00021039,-5.81E-05,-0.000506936
0.0006017,-0.001033623,-0.002143219,0.00057671,0.000615987,-0.005443029
0.001952204,0.002022359,-0.002769272,0.002052048,0.00196915,-0.00166703
0.000930647,0.004440256,-0.000634562,0.000902419,0.000939731,0.001264626
0.000926678,0.000780476,0.004659789,0.000832055,0.000949532,0.002801292
2.38E-03,1.20E-05,1.60E-03,2.41E-03,0.002373412,-0.009830367
-0.007426459,-0.007947571,0.001515794,-0.007502081,-7.46E-03,-0.000228703
-0.00216371,-0.002480698,0.00329433,-0.002161653,-2.15E-03,6.02E-04
-0.002766236,-0.001322435,0.00372979,-0.002782533,-0.00275257,0.002025599
-0.00063738,-0.000401627,0.00446632,-0.000659691,-0.000636818,0.000888616
0.004592494,-0.004283834,0.001890731,0.004651592,0.004647584,0.000879099
1.61E-03,5.46E-05,-0.004379816,1.61E-03,0.001637451,0.002384247
0.001502455,0.004932138,-0.009417182,0.001508393,1.53E-03,-0.007508482
0.003261399,0.00169562,-0.000811756,0.003283433,3.31E-03,-2.17E-03
0.003681901,0.002842041,0.005355543,0.003711448,0.003731997,-0.002687173
0.004417849,0.00141025,0.008628871,0.004462212,0.004468691,-0.000662084
0.001868651,0.001875427,0.000266002,0.001867432,0.001881209,-0.000871
-0.004344046,0.000796951,-0.008196912,-0.004352097,-0.004338377,0.005443805
-0.00940236,0.003719572,0.003829696,-0.009474404,-0.00944372,0.001656493
-0.000824608,0.001756582,0.000119344,-0.000833935,-0.000819522,0.001502626
0.005319851,-0.004845248,-0.002400831,0.005338652,0.005357344,0.003278925
0.008635182,-0.00169212,-0.005368763,0.008643368,0.008674555,0.003697272
0.000270863,0.000326215,-0.002142707,0.000243412,0.000262244,0.004453454
-0.008181879,-0.004047293,0.000913385,-0.008179078,-0.008179042,0.001877897
0.003800212,0.002837158,0.003077078,0.003827012,0.003859461,-0.004386865
0.000108564,0.000815636,-0.005197279,0.000120543,0.000127696,-0.009503653
-0.002411719,0.000274386,-0.000767627,-0.002413087,-0.002387637,-0.000834014
-0.005370471,-0.002327365,-0.006685374,-0.005412635,-0.005368277,0.005348278
-0.00218833,-0.004449631,0.00122304,-0.00218081,-0.002130065,0.008631721
0.00089192,-0.002263062,0.001729143,0.000914016,0.000919318,0.000250399
0.003065036,-0.001040917,0.005074133,0.003042289,0.003075935,-0.008249216
-0.005176158,0.000629085,0.0043841,-0.005183198,-0.005160858,0.003811815
-0.000791299,-0.004423965,0.001229598,-0.000796463,-0.000755757,0.000101223
-0.006754609,-0.005514215,0.001015427,-0.006781704,-0.00670136,-0.002431536
0.001174462,-0.00249561,-0.005146204,0.001197371,0.001197848,-0.005402001
0.001716295,-0.000178786,0.003172147,0.001719242,0.001728296,-0.002210128
0.005056994,-0.003102671,-0.007627637,0.005039336,0.005076239,0.000896404
0.004355373,-0.000796407,-0.000377506,0.004342833,0.004405076,3.06E-03
0.001184362,-0.002998303,0.001432114,0.001189278,0.001237803,-0.005192852
0.000973019,-0.000265752,-0.000823142,0.000996401,0.001010649,-0.000801628
-0.005131472,0.002389979,-0.002418837,-0.005144705,-0.005137865,-0.006770431
0.003151602,0.004002219,0.001092853,0.00313721,0.003174149,0.001451536
-0.007659931,-0.004794573,-0.000547314,-0.007609176,-0.007657875,0.001716639
-0.000455264,0.001124403,0.000638781,-0.000404268,-0.000250098,0.005071656
0.001402435,-0.004597012,0.005208279,0.00140614,0.001442373,0.00438103
-0.000697512,-0.001401466,0.00078213,-0.000830882,-0.000806248,0.00118
-0.002425345,-0.002185054,0.001390126,-0.002416786,-0.002415711,0.000997143
0.001058494,-0.002022068,0.001987286,0.001059068,0.001095308,-0.005188306
-0.000559586,0.001976235,-0.00073269,-0.000548546,-0.000366255,0.00316
0.000602661,0.002124399,0.00035674,0.000623401,0.000324793,-0.007713679
0.005164792,-0.00195392,-0.000930688,0.005175389,0.005215435,-0.000439
0.000768102,0.001784099,-0.007729996,0.000770904,0.000768829,0.001408421
0.001317512,-0.002623074,-0.003131794,0.001351325,0.001400585,-0.000863901
0.001930346,0.003900283,0.000514261,0.001949926,0.001971897,-0.002445189
-0.000764682,-0.000235526,0.004140533,-0.000742852,-0.000730801,0.001037508
0.000326669,-0.001762768,-0.002838629,0.000330943,0.000363519,-0.000567993
-0.00092253,-0.001520163,-0.000922586,-0.000924311,-0.000925037,0.000619964
-0.007641536,-0.004035256,-0.001792884,-0.007670035,-0.007725843,0.005211124
0.002048784,0.001476592,-0.00071099,0.002060565,0.002105135,0.000769958
-0.005187232,0.005438981,0.004906685,-0.005199302,-0.005237102,0.001335678
0.000510814,0.000882815,0.008814177,0.000496044,0.000521551,0.001969589
0.004056982,-0.005400335,0.000522128,0.004080722,0.004153467,-0.000757818
-0.00282634,0.003562228,0.000780466,-0.002838128,-0.002836712,0.00033555
-0.000895821,-0.003706583,0.003147205,-0.000915722,-0.000924338,-0.000944996
-0.001799141,0.00039614,-0.000504414,-0.001788574,-0.001785745,-0.007790259
-0.000713818,0.000554834,0.00652032,-0.000712549,-0.000705881,0.002087274
0.004811616,0.00022786,-3.99E-05,0.004846075,0.004903584,-0.005266514
0.008639432,0.004006754,-0.001026744,0.008696814,0.008818152,0.000496195
0.000511692,0.003587147,-0.001034531,0.000501289,0.000533753,0.004136052
0.000740399,0.005454399,-0.001405326,0.000761536,0.000781482,-0.00290629
0.003070348,0.002624157,0.000912208,0.003106741,0.003148803,-0.000942523
-0.000529228,0.00111347,-0.000605711,-0.000510055,-0.00050196,-0.001765171
0.006332684,0.004243013,-0.001799689,0.006416976,0.00652246,-0.000731902
-5.92E-05,-0.002646058,0.005459245,-4.35E-05,-4.34E-05,0.004906235
-0.001007468,0.002334705,-0.003639191,-0.001011669,-0.001018996,0.00884604
-0.001019811,-0.003201325,-0.002003668,-0.001017971,-0.001036002,0.000502381
-0.0013921,-0.006072513,-0.003552194,-0.001365096,-0.00138951,0.000760973
0.000830024,-0.015697574,0.002078214,0.000833235,0.000914693,0.003146482
-0.000594911,0.004169983,-0.003422181,-0.000587316,-0.00059477,-0.00033039
-0.001757492,-0.002057002,-0.002254747,-0.001731409,-0.001788194,0.006496764
0.005270554,0.003276701,-0.000830082,0.005228124,0.005431153,-0.0000574
-0.003543593,-0.006789601,-0.002743452,-0.003501031,-0.003679885,-0.001053734
-0.002013367,-0.00267849,-0.002681461,-0.001937664,-0.002002498,-0.001064227
-0.003429954,-0.000718778,0.003605398,-0.003308429,-0.003536779,-0.001405121
-0.001782676,0.002663853,-0.005344732,-0.001825297,-0.00183026,0.000902282
0.003751382,-0.003548363,-0.001345486,0.003868154,0.003905432,-0.000621067
-0.003270439,0.00127193,-0.004781213,-0.00339661,-0.003401213,-0.001811591
-0.002211348,-0.005936036,-0.008078865,-0.00224269,-0.002232966,0.005452871
-0.000825991,0.001758002,-0.000235725,-0.000832229,-0.000843756,-0.003714852
-0.002739561,0.005941737,0.002047916,-0.002743063,-0.002750365,-0.002068575
-0.002682677,-0.000929647,-0.000579922,-0.002696672,-0.002686387,-0.003596046
0.003523855,-0.001807018,0.001658373,0.003578284,0.003626626,-0.001864152
-0.005297806,-0.001774816,-0.000677652,-0.005341902,-0.005352583,0.003922608
-0.001340722,0.002071539,-0.000370144,-0.001375964,-0.001322424,-0.00345669
-0.004703991,-0.000292462,3.59E-05,-0.004773645,-0.004785002,-0.002316051
-0.00792012,0.003113275,0.001852976,-0.008064985,-0.008016249,-0.000855374
-0.000432357,0.005340618,-0.000245186,-0.000309228,-0.000188137,-0.002792651
0.002147468,-0.000938386,-0.005918696,0.002007878,0.00218248,-0.002746226
-0.000599234,-0.000722206,3.04E-05,-0.000572326,-0.000574969,0.003581805
0.001615009,-0.005727129,-0.000760374,0.001589863,0.001641496,-0.005420564
-0.000671231,0.00441238,-0.002512196,-0.000694768,-0.000670177,-0.00137
-0.000449034,0.000724991,-0.002373769,-0.000407457,-0.000369226,-0.004811004
1.27E-05,-0.003394604,-0.001991764,1.21E-05,0.000119203,-0.008117849
0.001813428,-0.001690554,-0.00199291,0.001818402,0.001851436,-0.000297884
-2.43E-04,6.50E-05,8.16E-04,-2.47E-04,-0.000230314,0.002151765
-0.005890864,0.002080494,0.002914794,-0.00582895,-5.93E-03,-0.000592546
2.10E-06,-0.003150682,0.000364695,-3.99E-06,3.66E-05,1.62E-03
-0.000760118,-0.001394757,-0.006853975,-0.000754036,-0.000767077,-0.000701298
-0.00250562,-0.000243647,-0.000216648,-0.002480259,-0.002511361,-0.000453974
-0.00239814,-0.000858414,0.001664758,-0.002387347,-0.002386038,-0.00000497
-0.000885089,0.004240892,0.002849132,-0.000842709,-0.000838162,0.001849292
-0.00113595,0.008644414,0.004036214,-0.001135462,-0.001138238,-0.000272796
-0.002006881,-0.000112264,-6.76E-03,-0.001965296,-0.001994521,-0.0000313
0.000807085,0.001915082,-0.002518837,0.000797574,8.27E-04,-0.005951038
0.002847837,-0.003033847,0.000142148,0.002818855,2.91E-03,0.00000532
0.000304549,0.000944808,-0.002231423,0.000334923,0.000378464,-0.000788705
-0.00668005,-0.001758238,0.003628978,-0.006692568,-0.006840743,-0.002334099
-0.000236173,-0.002660298,0.001131301,-0.000240587,-0.000223095,-0.002448584
0.001636562,-0.000922545,0.003192467,0.001609033,0.001672042,-0.000899152
0.002760552,0.003386317,0.000952847,0.00269504,0.002833353,-0.001165734
0.003996039,0.005858647,0.000246535,0.003908104,0.004032046,-0.00202777
-0.006700126,0.003351567,-0.000731976,-0.006607037,-0.006760583,0.00081769
-0.002545674,0.000542762,-0.001202501,-0.002508091,-0.002540998,0.002895464
0.000121575,0.001274694,0.003546072,0.000131644,0.000144507,0.000311855
-2.16E-03,9.25E-05,-0.000371642,-0.002174751,-0.002217576,-0.006920391
0.003656255,-0.000572946,-0.012304413,0.003516699,0.003626467,-0.000248427
0.001062817,0.00220533,-0.010198486,0.001053967,0.001144077,0.001654456
0.003129353,0.003278897,-0.00582057,0.003106736,0.003195854,0.002773055
0.000936323,-0.000956568,-0.000575466,0.000910825,0.000854771,0.004030351
0.000277127,0.005313102,-0.004203655,0.000263396,0.000302416,-0.006801103
-0.000765865,-0.00138023,-0.004174752,-0.000738676,-0.000728811,-0.00260212
-0.001165739,0.004839855,-0.000210773,-0.001152651,-0.001201588,0.000123258
0.003475247,-0.00319776,0.001675713,0.003404029,0.003604311,-0.002249186
-0.0003554,0.003318306,-0.001343367,-0.000366841,-0.000363148,0.003592786
-0.012167944,-0.007377789,-0.005558376,-0.011731779,-0.012450644,0.001082103
-0.009959403,-0.002889937,-0.000367479,-0.009718984,-0.010228441,0.003186023
-0.005795407,0.007025813,0.002926877,-0.005515292,-0.005804252,0.000936437
0.001092705,-0.004183466,-9.53E-05,0.001083353,0.001117025,0.000269559
-0.001656284,-0.00043101,0.00521108,-0.001653624,-0.001648113,-0.0007985
-0.004210431,-0.000657749,0.000349511,-0.004253328,-0.004230701,-0.001223079
-0.004263445,0.000827329,-0.008185997,-0.004270139,-0.004113085,0.003574942
-0.000257974,0.00307165,-0.003758048,-0.000239429,-0.000226669,-0.000391632
0.001389957,0.006786575,0.000963014,0.001383978,0.001430663,-0.012457171
-0.001315842,-0.00265592,-0.004440873,-0.00126428,-0.001338385,-0.010390481
-0.005573574,-0.009111519,-0.006649047,-0.005439995,-0.005608676,-0.005865445
-0.000385153,-0.001666639,-0.0030402,-0.000390322,-0.000354794,0.001022023
0.002900479,0.002144448,-4.42E-05,0.002872946,0.002955735,-0.001646874
-0.000106814,0.004386167,0.001744431,-0.000104477,-0.000102637,-0.003908984
0.005149045,-0.003023503,-0.001825565,0.004937791,0.005212225,-0.004323024
0.0002592,0.008881418,0.005901735,0.000291571,0.000318384,-0.000246463
-0.007991718,-0.001926166,0.000706892,-0.007697063,-0.008201611,0.001407234
-0.003832016,0.000942794,-0.005568065,-0.003691441,-0.00365784,-0.001363049
0.000970981,-0.00389363,0.004684858,0.000927931,0.000949585,-0.005646078
-0.004461345,-0.001870507,0.000783459,-0.004472028,-0.004462232,-0.000414
-0.006656122,-0.001375122,0.001660258,-0.006659293,-0.006690759,0.002950821
-0.002994049,0.00191934,0.001360617,-0.003062733,-0.003051083,-0.000116388
-8.76E-05,-0.003217425,-0.005741818,-5.51E-05,-4.34E-05,0.005731425
0.001788222,0.002987894,0.000974952,0.001742819,0.001764996,0.000301353
-0.00186417,0.007418081,0.00432666,-0.001849577,-0.001839258,-0.008304053
0.005875846,-0.000975252,-0.000630062,0.005879568,0.005918936,-0.003045999
0.000632767,0.005473644,-0.005287616,0.000677647,0.00071285,0.000922728
-0.005561119,-0.022041566,-0.001710042,-0.005578196,-0.005611328,-0.003725037
0.004650675,-0.011764746,-0.005431431,0.004666763,0.004734467,-0.006494385
7.43E-04,-0.000212752,1.88E-05,7.65E-04,0.000780845,-0.003130921
0.001668735,0.005526115,-0.002747824,0.001656084,0.001672271,-0.0000591
0.001270652,-0.004312516,-0.002216012,0.001299874,0.001348484,1.87E-03
-0.005729398,0.001766432,0.008647949,-0.005742653,-0.005760668,-0.00174092
0.000934983,0.001533084,0.002257075,0.000941992,0.000960014,0.00595044
0.004283863,0.004017376,0.00124146,0.004287274,0.004328279,0.000649306
-0.000630336,0.002219335,0.005956247,-0.000639128,-0.00062332,-0.005664478
-0.005355107,0.004883194,0.000227466,-0.005290959,-0.005307569,0.004704042
-0.001723741,0.001645164,-0.003757679,-0.001712595,-0.001721138,0.000765318
-0.005440726,-0.007275642,-0.005418899,-0.004564928,-0.005445729,0.001662513
8.95E-06,0.003330471,-0.000281301,0.002865939,1.67E-05,0.001285296
-0.002749128,-0.002767839,-0.001348972,-0.002708735,-0.002746891,-0.005817884
-0.00226789,-0.000964255,-0.0012579,-0.002209305,-0.002227618,0.000945321
0.008597486,-0.003238045,-0.005193824,0.008270695,0.008660534,0.004328979
0.0022432,-0.001030106,-0.00204634,0.002164797,0.002268382,-0.000645001
0.001220048,-0.005026803,-0.002036743,0.001179011,0.00124167,-0.005396929
0.005911756,-0.002678803,0.002426368,0.005709903,0.005920789,-0.001749285
0.00021706,0.003659882,0.001821407,0.000169913,0.000237574,-0.005494295
-0.003763761,-0.001429826,-0.00153999,-0.003778981,-0.00377858,0.000293537
-0.005392914,0.000423636,0.003227686,-0.005316378,-0.005431079,-0.002319841
-0.000294988,-0.000409856,0.006993286,-0.00028768,-0.000292119,-0.002302689
-0.001342172,-0.008347009,-0.004021707,-0.001338841,-0.001330611,0.008705476
-0.001293376,-0.002365966,-0.003066698,-0.001276181,-0.001245801,0.00233715
-0.005170399,-0.000824942,0.004073124,-0.005145839,-0.005176902,0.001231672
-0.002053909,-0.000379465,0.001311941,-0.002037319,-0.002041007,0.006004735
-0.002040143,-0.001453067,0.00434138,-0.002031178,-0.002039638,0.000301559
0.002359513,0.000575835,-0.003187013,0.002417534,0.002412945,-0.003832765
0.001743012,-0.002345252,-0.006079649,0.001793934,0.001806677,-0.005492133
-0.001608956,-0.00193752,-0.000927959,-0.001125473,-0.001555799,-0.000194414
0.00317841,0.003483892,-0.00304986,0.002978132,0.003227701,-0.001363885
0.006911615,-0.000221367,-0.005123126,0.006819833,0.006985016,-0.001244956
-0.004038744,0.0024399,0.001787321,-0.004148087,-0.004035785,-0.005214688
-0.003121961,-0.001805751,-0.000823413,-0.002941777,-0.003128794,-0.00202326
0.004024243,-0.000745937,-0.00095868,0.004037168,0.004074284,-0.00206
0.001276715,0.000774138,-0.00021343,0.001281457,0.001306041,0.002405266
0.004289427,-0.00196396,-6.97E-05,0.004296711,0.004351219,0.002258557
-0.003244851,-0.001912365,-0.001986945,-0.003191833,-0.00320529,-0.0016
-0.005973625,0.00080596,-0.001247288,-0.00599958,-0.006046791,0.003215718
-0.000924737,0.002279128,-0.003629668,-0.000919113,-0.000926668,0.007001671
-0.003037931,-0.00555621,-0.00240275,-0.0030407,-0.003051176,-0.004110578
-0.004612944,0.000709197,-0.00190945,-0.004642237,-0.004674182,-0.003109737
-0.000477209,-0.002071385,0.000895418,-0.00046921,-0.000471364,0.004088219
0.001730292,-0.001139578,0.000978232,0.001805885,0.001772979,0.001292353
-0.000808159,0.003512754,-0.004652612,-0.0008401,-0.000826346,0.00443304
-9.46E-04,-7.94E-05,8.88E-04,-9.72E-04,-0.000953401,-0.003247292
-0.00026608,0.001338058,0.003334385,-0.000271236,-2.34E-04,-0.006109457
-8.96E-05,-0.001829947,0.000977762,-9.04E-05,-7.10E-05,-0.000640211
-0.001999448,0.00074088,-0.001016077,-0.002046791,-0.00198204,-3.08E-03
-0.001260702,0.003516356,0.00399787,-0.001277269,-0.001247206,-0.004760938
-0.003672107,-0.000430891,0.005264869,-0.003773205,-0.003638386,-0.000488638
-0.002405488,0.002621903,-0.002235638,-0.002485376,-0.002412076,0.00175217
-0.001880818,-0.001824891,-0.007728103,-0.001950083,-0.001917161,-0.000755562
0.000850935,-0.001780437,0.000364822,0.000864534,0.000882217,-0.000978198
0.000932712,-0.004474701,-0.001791401,0.000951343,0.000971388,-0.000287
-0.004675511,0.000750336,0.006908112,-0.004723062,-0.004669694,-0.0000951
0.000881892,-0.004289681,0.000517674,0.000878224,0.000886353,-0.001922919
0.00326345,-0.002123179,0.004504999,0.003341119,0.003337383,-0.001272885
0.000958033,-0.001177522,-0.002537212,0.000962154,0.00097853,-0.003724658
-1.04E-03,-0.000408558,0.000534516,-1.03E-03,-0.001018208,-0.002447474
0.003899666,0.000395017,-0.000523261,0.00395977,4.00E-03,-0.001933343
0.005188512,0.001855553,0.001033267,0.005259695,5.28E-03,0.000865131
-0.002222596,0.00306555,0.004945384,-0.002237761,-0.002239041,9.51E-04
-0.007632948,-0.004261875,0.000432095,-0.007700172,-0.007705705,-0.00468529
0.000342228,0.000207208,-0.006335415,0.000359086,0.000370557,0.000867711
-0.001820602,0.003139825,0.005553216,-0.001802223,-0.001789091,0.003324377
0.006812499,-0.000536818,-0.001370495,0.006969895,0.006916073,0.000988894
0.000504484,-0.003298337,0.000594955,0.000512555,0.000514503,-0.001047155
0.004437769,0.001673486,0.005520153,0.004503327,0.004518793,0.003941417
-0.002536778,0.008202801,-0.001768089,-0.002533464,-0.002550168,0.005279959
0.00046823,-0.0020162,-0.00520215,0.000505512,0.000541021,-0.002269097
-0.000551823,0.000542387,-0.00233841,-0.000518807,-0.000517483,-0.007772716
0.001001684,-0.00657715,-0.003390748,0.001001588,0.001036932,0.000349181
0.004777488,-0.001508602,0.000650678,0.004790184,0.004960204,-0.001860768
0.000424318,-0.002642265,-0.002030676,0.000417873,0.000431845,0.006935835
-0.006195035,-0.000942314,-0.003521627,-0.006173082,-0.006353651,0.000503103
0.005546063,0.000816044,-0.003951727,0.005344469,0.00556601,0.004510535
-0.001398456,-0.000598576,-0.008255267,-0.001337264,-0.001373415,-0.002584114
0.000580637,-0.000128266,0.000101017,0.000557253,0.0005804,0.000476698
0.005500721,0.004276739,-0.000826491,0.005312868,0.005555586,-0.000545034
-0.001780919,0.002120506,0.00076356,-0.001727386,-0.001782486,0.001020785
-0.005241089,0.002168471,-3.31E-05,-0.005057628,-0.005230781,0.00486606
-0.002360653,-0.002853106,-0.000528721,-0.002263851,-0.002355059,0.000416443
-0.003412044,-0.002348117,-0.001528754,-0.003268044,-0.003408498,-0.006413679
0.000577846,0.004739056,0.001079971,0.000592063,0.000662011,0.005577394
-0.002064511,0.00196171,-0.001623477,-0.002053874,-0.002031024,-0.001429309
-0.003523691,-0.002400201,-0.001947733,-0.003523694,-0.003503652,0.000572214
-0.003911165,0.002962351,0.000564863,-0.003955374,-0.003912376,0.005807253
-0.008177767,0.00200034,0.001988182,-0.008303316,-0.008169803,-0.001820097
3.56E-05,0.009078978,-0.000510659,8.26E-05,9.91E-05,-0.005312278
-0.000876472,-0.009703456,-0.004059718,-0.000850681,-0.00083305,-0.002389197
0.000725895,-0.003676064,-0.002485044,0.000761725,0.000756492,-0.003443911
-7.20E-05,-0.001673148,0.002472812,-6.04E-05,-3.34E-05,-0.001033467
-0.000557874,0.001700155,-0.000697488,-0.000539619,-0.000523924,0.001590407
-0.001507678,0.00169975,-0.000774397,-0.001542147,-0.001510372,-0.002071647
0.001067535,-0.002458556,-0.003829659,0.001088751,0.001075642,-0.00349745
-0.001619844,-0.003601424,0.00207287,-0.001632105,-0.001613745,-0.003959087
-0.001982881,0.001101571,0.00176898,-0.002037829,-0.001957385,-0.008172933
