ABSL ETF,ABSL Nifty50,Franklin India,HDFC Index,ICICI ETF,ICICI Nifty,IDBI Nifty,IDFC ETF,IDFC Nifty,LIC MF,Nippon,SBI Nifty,Tata Index,Taurus Nifty,UTI ETF,UTI Nifty,Nifty 50
-0.002360508,-0.00256952,-0.002431548,-0.002459853,-0.002460449,-0.004283293,-0.002437216,-0.002435685,-0.002460404,-0.002408567,-0.002448829,-0.00248575,-0.002441985,-0.00232203,-0.002466073,-0.002471749,-0.002467056
0.002580007,0.002834494,0.002704343,0.002693687,0.002684198,0.00236626,0.002750792,0.002668742,0.002690841,0.002714534,0.002711274,0.002749158,0.002733248,0.002688052,0.00268882,0.002664736,0.002688246
-0.001683548,-0.001753227,-0.001710688,-0.001733643,-0.001734448,-0.002350666,-0.001708952,-0.001718461,-0.00172852,-0.00171994,-0.001726601,-0.001741598,-0.001714681,-0.001647044,-0.001745362,-0.001719117,-0.001720561
0.001548459,0.001564517,0.001574269,0.001574641,0.001570895,-0.000574869,0.001616978,0.001557134,0.001566987,0.001588672,0.001603231,0.001578493,0.001588467,0.001649421,0.00155777,0.001546229,0.001573818
-0.000645211,-0.000698807,-0.000645611,-0.000656916,-0.000657433,-0.003182606,-0.000605601,-0.000644275,-0.000656286,-0.000640745,-0.000647768,-0.000658488,-0.00063418,-0.000594039,-0.000662558,-0.000658756,-0.000599597
-0.000177594,-0.000105526,-0.000198457,-0.000209476,-0.000213526,0.003096095,-0.000188342,-0.000212666,-0.000204215,-0.000201272,-0.000201738,-0.000190523,-0.000210943,-0.000178053,-0.000225026,-0.000222038,-0.000214254
-0.003092523,-0.00318263,-0.003123093,-0.003160613,-0.003178514,-0.003166517,-0.003051495,-0.003148263,-0.003158441,-0.003121561,-0.00315273,-0.00317317,-0.003137379,-0.003171333,-0.003181224,-0.003153761,-0.00310354
-0.003643263,-0.003697925,-0.003725684,-0.00374792,-0.003753403,-0.003854037,-0.003654112,-0.003727792,-0.003724098,-0.003746012,-0.003736296,-0.003726113,-0.003747433,-0.003672023,-0.003744762,-0.00371715,-0.003759756
0.000550319,0.000606898,0.000592293,0.000593784,0.000590424,0.001461328,0.000712116,0.000576527,0.000605407,0.000604724,0.000598543,0.000602272,0.000587085,0.000556431,0.000589054,0.000584807,0.000592053
-0.000340235,-0.000476293,-0.000304119,-0.000310696,-0.000314405,-0.001657048,-0.00029473,-0.000314642,-0.00032186,-0.00029314,-0.000304534,-0.000342452,-0.000300133,-0.000297008,-0.00031395,-0.000326746,-0.000314427
